,Aerolinea,Fecha Salida,Hora Salida,Vuelo Salida,Destino,%LF DEP,Mes,Dia Dep,categoria
108,AVA,2024-07-05,6:36:00 a.m.,9243,BOG,70.17,julio,viernes,AA
109,AVA,2024-07-05,2:21:00 p.m.,9337,BOG,100.0,julio,viernes,AAA
110,AVA,2024-07-05,6:13:00 a.m.,9725,BOG,82.87,julio,viernes,AA
111,AVA,2024-07-05,4:09:00 a.m.,8415,BOG,62.43,julio,viernes,AA
112,AVA,2024-07-05,5:06:00 a.m.,8475,BOG,39.78,julio,viernes,A
113,AVA,2024-07-05,7:34:00 a.m.,8427,BOG,57.46,julio,viernes,AAA
114,AVA,2024-07-05,8:39:00 a.m.,8451,BOG,99.45,julio,viernes,AAA
115,AVA,2024-07-05,8:59:00 a.m.,9311,BOG,104.97,julio,viernes,AAA
116,AVA,2024-07-05,10:09:00 a.m.,9351,BOG,95.58,julio,viernes,A
117,AVA,2024-07-05,11:04:00 a.m.,9349,BOG,74.59,julio,viernes,AAA
118,AVA,2024-07-05,11:52:00 a.m.,9557,BOG,54.14,julio,viernes,AA
119,AVA,2024-07-05,12:45:00 p.m.,9329,BOG,97.79,julio,viernes,AA
120,AVA,2024-07-05,3:33:00 p.m.,9307,BOG,80.66,julio,viernes,AA
121,AVA,2024-07-05,3:19:00 p.m.,9303,BOG,101.1,julio,viernes,AA
122,AVA,2024-07-05,5:18:00 p.m.,9377,BOG,101.66,julio,viernes,C
123,AVA,2024-07-05,5:16:00 p.m.,9313,BOG,101.66,julio,viernes,AAA
124,AVA,2024-07-05,6:58:00 p.m.,9343,BOG,98.9,julio,viernes,AAA
125,AVA,2024-07-05,5:50:00 p.m.,9309,BOG,105.52,julio,viernes,AA
126,AVA,2024-07-05,7:50:00 p.m.,9333,BOG,80.66,julio,viernes,AA
127,AVA,2024-07-05,10:33:00 p.m.,9335,BOG,95.58,julio,viernes,AA
128,AVA,2024-07-05,9:26:00 p.m.,9331,BOG,93.37,julio,viernes,AA
129,AVA,2024-07-05,9:37:00 p.m.,9355,BOG,100.55,julio,viernes,AA
130,AVA,2024-07-05,10:31:00 p.m.,9327,BOG,100.55,julio,viernes,AA
131,AVA,2024-07-06,8:50:00 a.m.,9463,BOG,79.01,julio,sbado,AAA
132,AVA,2024-07-06,4:12:00 a.m.,8415,BOG,86.19,julio,sbado,AA
133,AVA,2024-07-06,6:15:00 a.m.,9725,BOG,38.12,julio,sbado,AA
134,AVA,2024-07-06,4:50:00 a.m.,8475,BOG,20.44,julio,sbado,A
135,AVA,2024-07-06,4:36:00 a.m.,9653,BOG,70.72,julio,sbado,AA
136,AVA,2024-07-06,5:31:00 a.m.,9245,BOG,53.04,julio,sbado,AA
137,AVA,2024-07-06,5:03:00 a.m.,8435,BOG,41.99,julio,sbado,AA
138,AVA,2024-07-06,6:45:00 a.m.,9243,BOG,41.99,julio,sbado,AA
139,AVA,2024-07-06,7:39:00 a.m.,8427,BOG,95.58,julio,sbado,AAA
140,AVA,2024-07-06,8:32:00 a.m.,8451,BOG,88.95,julio,sbado,AAA
141,AVA,2024-07-06,9:02:00 a.m.,9311,BOG,101.66,julio,sbado,AAA
142,AVA,2024-07-06,10:30:00 a.m.,9351,BOG,101.1,julio,sbado,A
143,AVA,2024-07-06,1:53:00 p.m.,9301,BOG,98.34,julio,sbado,AA
144,AVA,2024-07-06,11:18:00 a.m.,9349,BOG,104.42,julio,sbado,AAA
145,AVA,2024-07-06,2:45:00 p.m.,9337,BOG,90.06,julio,sbado,AAA
146,AVA,2024-07-06,3:04:00 p.m.,9303,BOG,88.4,julio,sbado,AA
147,AVA,2024-07-06,4:30:00 p.m.,9313,BOG,80.66,julio,sbado,AAA
148,AVA,2024-07-06,5:21:00 p.m.,9553,BOG,100.55,julio,sbado,AA
149,AVA,2024-07-06,5:35:00 p.m.,9309,BOG,99.31,julio,sbado,AA
150,AVA,2024-07-06,5:55:00 p.m.,9343,BOG,98.34,julio,sbado,AAA
151,AVA,2024-07-06,6:39:00 p.m.,9375,BOG,85.64,julio,sbado,AAA
152,AVA,2024-07-06,6:42:00 p.m.,9333,BOG,90.61,julio,sbado,AA
153,AVA,2024-07-06,8:47:00 p.m.,9331,BOG,87.29,julio,sbado,AA
154,AVA,2024-07-06,8:55:00 p.m.,9355,BOG,97.24,julio,sbado,AA
155,AVA,2024-07-06,10:28:00 p.m.,9335,BOG,92.27,julio,sbado,AA
156,AVA,2024-07-07,6:10:00 a.m.,9725,BOG,34.81,julio,domingo,AA
157,AVA,2024-07-07,5:05:00 a.m.,8435,BOG,27.62,julio,domingo,AA
158,AVA,2024-07-07,4:53:00 a.m.,9653,BOG,50.83,julio,domingo,AA
159,AVA,2024-07-07,5:20:00 a.m.,9245,BOG,41.44,julio,domingo,AA
160,AVA,2024-07-07,4:10:00 a.m.,8415,BOG,70.72,julio,domingo,AA
161,AVA,2024-07-07,7:01:00 a.m.,9243,BOG,83.43,julio,domingo,AA
162,AVA,2024-07-07,7:54:00 a.m.,8427,BOG,91.71,julio,domingo,AAA
163,AVA,2024-07-07,8:00:00 a.m.,9463,BOG,93.37,julio,domingo,AAA
164,AVA,2024-07-07,9:30:00 a.m.,9557,BOG,96.69,julio,domingo,AA
165,AVA,2024-07-07,8:30:00 a.m.,8451,BOG,93.37,julio,domingo,AAA
166,AVA,2024-07-07,9:00:00 a.m.,9311,BOG,90.06,julio,domingo,AAA
167,AVA,2024-07-07,10:01:00 a.m.,9351,BOG,88.4,julio,domingo,A
168,AVA,2024-07-07,11:30:00 a.m.,9349,BOG,91.16,julio,domingo,AAA
169,AVA,2024-07-07,3:38:00 p.m.,9307,BOG,79.56,julio,domingo,AA
170,AVA,2024-07-07,1:39:00 p.m.,9301,BOG,101.66,julio,domingo,AA
171,AVA,2024-07-07,2:46:00 p.m.,9303,BOG,98.34,julio,domingo,AA
172,AVA,2024-07-07,2:08:00 p.m.,9337,BOG,80.11,julio,domingo,AAA
173,AVA,2024-07-07,4:43:00 p.m.,9313,BOG,98.34,julio,domingo,AAA
174,AVA,2024-07-07,5:17:00 p.m.,9553,BOG,101.1,julio,domingo,AA
175,AVA,2024-07-07,5:58:00 p.m.,9343,BOG,104.97,julio,domingo,AAA
176,AVA,2024-07-07,6:37:00 p.m.,9375,BOG,97.24,julio,domingo,AAA
177,AVA,2024-07-07,6:50:00 p.m.,9333,BOG,102.76,julio,domingo,AA
178,AVA,2024-07-07,8:01:00 p.m.,9331,BOG,99.45,julio,domingo,AA
179,AVA,2024-07-07,8:50:00 p.m.,9355,BOG,95.58,julio,domingo,AA
180,AVA,2024-07-07,10:13:00 p.m.,9327,BOG,75.14,julio,domingo,AA
181,AVA,2024-07-07,10:32:00 p.m.,9335,BOG,96.69,julio,domingo,AA
182,AVA,2024-07-08,8:39:00 a.m.,8451,BOG,100.0,julio,lunes,AAA
183,AVA,2024-07-08,6:32:00 a.m.,9243,BOG,93.92,julio,lunes,AA
184,AVA,2024-07-08,4:04:00 a.m.,8415,BOG,83.98,julio,lunes,AA
185,AVA,2024-07-08,5:23:00 a.m.,9245,BOG,79.56,julio,lunes,AA
186,AVA,2024-07-08,5:08:00 a.m.,8435,BOG,80.66,julio,lunes,AA
187,AVA,2024-07-08,4:48:00 a.m.,8475,BOG,45.86,julio,lunes,A
188,AVA,2024-07-08,6:12:00 a.m.,9725,BOG,99.45,julio,lunes,AA
189,AVA,2024-07-08,4:34:00 a.m.,9653,BOG,38.67,julio,lunes,AA
190,AVA,2024-07-08,7:54:00 a.m.,9463,BOG,98.9,julio,lunes,AAA
191,AVA,2024-07-08,9:09:00 a.m.,9311,BOG,99.45,julio,lunes,AAA
192,AVA,2024-07-08,10:15:00 a.m.,9351,BOG,100.55,julio,lunes,A
193,AVA,2024-07-08,11:51:00 a.m.,9349,BOG,92.27,julio,lunes,AAA
194,AVA,2024-07-08,12:36:00 p.m.,9329,BOG,101.1,julio,lunes,AA
195,AVA,2024-07-08,1:29:00 p.m.,9301,BOG,92.82,julio,lunes,AA
196,AVA,2024-07-08,2:02:00 p.m.,9337,BOG,70.17,julio,lunes,AAA
197,AVA,2024-07-08,2:43:00 p.m.,9303,BOG,92.82,julio,lunes,AA
198,AVA,2024-07-08,3:43:00 p.m.,9307,BOG,100.55,julio,lunes,AA
199,AVA,2024-07-08,4:35:00 p.m.,9313,BOG,98.9,julio,lunes,AAA
200,AVA,2024-07-08,5:19:00 p.m.,9553,BOG,92.27,julio,lunes,AA
201,AVA,2024-07-08,6:00:00 p.m.,9343,BOG,92.82,julio,lunes,AAA
202,AVA,2024-07-08,6:24:00 p.m.,9375,BOG,80.66,julio,lunes,AAA
203,AVA,2024-07-08,6:41:00 p.m.,9333,BOG,93.37,julio,lunes,AA
204,AVA,2024-07-08,7:59:00 p.m.,9331,BOG,83.98,julio,lunes,AA
205,AVA,2024-07-08,9:58:00 p.m.,9327,BOG,63.54,julio,lunes,AA
206,AVA,2024-07-08,10:29:00 p.m.,9335,BOG,72.22,julio,lunes,AA
207,AVA,2024-07-09,4:37:00 a.m.,9653,BOG,25.41,julio,martes,AA
208,AVA,2024-07-09,4:24:00 a.m.,8415,BOG,75.14,julio,martes,AA
209,AVA,2024-07-09,5:05:00 a.m.,8435,BOG,39.78,julio,martes,AA
210,AVA,2024-07-09,4:51:00 a.m.,8475,BOG,20.44,julio,martes,A
211,AVA,2024-07-09,6:10:00 a.m.,9725,BOG,78.45,julio,martes,AA
212,AVA,2024-07-09,5:23:00 a.m.,9245,BOG,83.43,julio,martes,AA
213,AVA,2024-07-09,6:37:00 a.m.,9243,BOG,70.72,julio,martes,AA
214,AVA,2024-07-09,7:36:00 a.m.,8427,BOG,91.16,julio,martes,AAA
215,AVA,2024-07-09,8:11:00 a.m.,9463,BOG,77.35,julio,martes,AAA
216,AVA,2024-07-09,8:20:00 a.m.,8451,BOG,49.72,julio,martes,AAA
217,AVA,2024-07-09,8:57:00 a.m.,9311,BOG,95.03,julio,martes,AAA
218,AVA,2024-07-09,10:12:00 a.m.,9351,BOG,93.37,julio,martes,A
219,AVA,2024-07-09,11:49:00 a.m.,9349,BOG,77.9,julio,martes,AAA
220,AVA,2024-07-09,12:35:00 p.m.,9329,BOG,87.85,julio,martes,AA
221,AVA,2024-07-09,1:25:00 p.m.,9301,BOG,80.11,julio,martes,AA
222,AVA,2024-07-09,2:04:00 p.m.,9337,BOG,66.3,julio,martes,AAA
223,AVA,2024-07-09,2:40:00 p.m.,9303,BOG,71.82,julio,martes,AA
224,AVA,2024-07-09,3:40:00 p.m.,9307,BOG,100.0,julio,martes,AA
225,AVA,2024-07-09,5:30:00 p.m.,9553,BOG,95.03,julio,martes,AA
226,AVA,2024-07-09,5:43:00 p.m.,9309,BOG,86.81,julio,martes,AA
227,AVA,2024-07-09,6:04:00 p.m.,9343,BOG,87.29,julio,martes,AAA
228,AVA,2024-07-09,6:40:00 p.m.,9333,BOG,83.98,julio,martes,AA
229,AVA,2024-07-09,6:46:00 p.m.,9375,BOG,74.03,julio,martes,AAA
230,AVA,2024-07-09,8:00:00 p.m.,9331,BOG,69.61,julio,martes,AA
231,AVA,2024-07-09,8:43:00 p.m.,9355,BOG,45.3,julio,martes,AA
232,AVA,2024-07-09,9:51:00 p.m.,9327,BOG,48.07,julio,martes,AA
233,AVA,2024-07-09,10:24:00 p.m.,9335,BOG,46.41,julio,martes,AA
234,AVA,2024-07-10,5:07:00 a.m.,8435,BOG,49.72,julio,mircoles,AA
235,AVA,2024-07-10,4:30:00 a.m.,9653,BOG,16.02,julio,mircoles,AA
236,AVA,2024-07-10,4:52:00 a.m.,8475,BOG,17.68,julio,mircoles,A
237,AVA,2024-07-10,5:25:00 a.m.,9245,BOG,55.8,julio,mircoles,AA
238,AVA,2024-07-10,4:06:00 a.m.,8445,BOG,72.93,julio,mircoles,C
239,AVA,2024-07-10,6:30:00 a.m.,9725,BOG,97.24,julio,mircoles,AA
240,AVA,2024-07-10,6:42:00 a.m.,9243,BOG,86.74,julio,mircoles,AA
241,AVA,2024-07-10,9:05:00 a.m.,9557,BOG,61.88,julio,mircoles,AA
242,AVA,2024-07-10,8:16:00 a.m.,9463,BOG,80.66,julio,mircoles,AAA
243,AVA,2024-07-10,9:17:00 a.m.,8451,BOG,74.03,julio,mircoles,AAA
244,AVA,2024-07-10,9:00:00 a.m.,9311,BOG,75.14,julio,mircoles,AAA
245,AVA,2024-07-10,3:32:00 p.m.,9307,BOG,82.64,julio,mircoles,AA
246,AVA,2024-07-10,10:08:00 a.m.,9351,BOG,87.85,julio,mircoles,A
247,AVA,2024-07-10,7:49:00 a.m.,8427,BOG,90.61,julio,mircoles,AAA
248,AVA,2024-07-10,11:21:00 a.m.,9349,BOG,88.95,julio,mircoles,AAA
249,AVA,2024-07-10,12:59:00 p.m.,9329,BOG,100.0,julio,mircoles,AA
250,AVA,2024-07-10,1:29:00 p.m.,9301,BOG,61.88,julio,mircoles,AA
251,AVA,2024-07-10,3:35:00 p.m.,9337,BOG,75.0,julio,mircoles,AAA
252,AVA,2024-07-10,2:48:00 p.m.,9303,BOG,61.33,julio,mircoles,AA
253,AVA,2024-07-10,4:11:00 p.m.,9313,BOG,97.24,julio,mircoles,AAA
254,AVA,2024-07-10,5:07:00 p.m.,9553,BOG,90.61,julio,mircoles,AA
255,AVA,2024-07-10,5:56:00 p.m.,9309,BOG,83.98,julio,mircoles,AA
256,AVA,2024-07-10,6:18:00 p.m.,9375,BOG,24.31,julio,mircoles,AAA
257,AVA,2024-07-10,6:41:00 p.m.,9333,BOG,57.46,julio,mircoles,AA
258,AVA,2024-07-10,7:51:00 p.m.,9331,BOG,67.96,julio,mircoles,AA
259,AVA,2024-07-10,8:59:00 p.m.,9343,BOG,46.96,julio,mircoles,AAA
260,AVA,2024-07-10,8:43:00 p.m.,9355,BOG,51.93,julio,mircoles,AA
261,AVA,2024-07-10,10:02:00 p.m.,9335,BOG,71.82,julio,mircoles,AA
262,AVA,2024-07-11,4:13:00 a.m.,8415,BOG,51.38,julio,jueves,AA
263,AVA,2024-07-11,4:52:00 a.m.,8475,BOG,14.92,julio,jueves,A
264,AVA,2024-07-11,5:25:00 a.m.,9245,BOG,71.82,julio,jueves,AA
265,AVA,2024-07-11,4:36:00 a.m.,9653,BOG,22.65,julio,jueves,AA
266,AVA,2024-07-11,5:08:00 a.m.,8435,BOG,25.41,julio,jueves,AA
267,AVA,2024-07-11,6:12:00 a.m.,9725,BOG,96.13,julio,jueves,AA
268,AVA,2024-07-11,6:28:00 a.m.,9243,BOG,85.64,julio,jueves,AA
269,AVA,2024-07-11,7:27:00 a.m.,8427,BOG,71.27,julio,jueves,AAA
270,AVA,2024-07-11,8:34:00 a.m.,9463,BOG,71.82,julio,jueves,AAA
271,AVA,2024-07-11,8:35:00 a.m.,8451,BOG,92.82,julio,jueves,AAA
272,AVA,2024-07-11,8:54:00 a.m.,9311,BOG,78.45,julio,jueves,AAA
273,AVA,2024-07-11,11:04:00 a.m.,9349,BOG,102.78,julio,jueves,AAA
274,AVA,2024-07-11,12:35:00 p.m.,9329,BOG,95.03,julio,jueves,AA
275,AVA,2024-07-11,1:26:00 p.m.,9301,BOG,92.82,julio,jueves,AA
276,AVA,2024-07-11,2:06:00 p.m.,9337,BOG,88.95,julio,jueves,AAA
277,AVA,2024-07-11,2:51:00 p.m.,9303,BOG,93.37,julio,jueves,AA
278,AVA,2024-07-11,3:53:00 p.m.,9307,BOG,101.1,julio,jueves,AA
279,AVA,2024-07-11,5:33:00 p.m.,9553,BOG,98.9,julio,jueves,AA
280,AVA,2024-07-11,6:22:00 p.m.,9343,BOG,102.08,julio,jueves,AAA
281,AVA,2024-07-11,7:33:00 p.m.,9313,BOG,55.25,julio,jueves,AAA
282,AVA,2024-07-11,7:12:00 p.m.,9375,BOG,97.79,julio,jueves,AAA
283,AVA,2024-07-11,6:48:00 p.m.,9333,BOG,98.9,julio,jueves,AA
284,AVA,2024-07-11,8:05:00 p.m.,9331,BOG,90.61,julio,jueves,AA
285,AVA,2024-07-11,8:52:00 p.m.,9355,BOG,67.4,julio,jueves,AA
286,AVA,2024-07-11,9:54:00 p.m.,9327,BOG,67.96,julio,jueves,AA
287,AVA,2024-07-11,10:50:00 p.m.,9335,BOG,50.28,julio,jueves,AA
288,AVA,2024-07-12,8:00:00 a.m.,9463,BOG,85.08,julio,viernes,AAA
289,AVA,2024-07-12,4:33:00 a.m.,9653,BOG,25.41,julio,viernes,AA
290,AVA,2024-07-12,4:53:00 a.m.,8475,BOG,23.2,julio,viernes,A
291,AVA,2024-07-12,5:06:00 a.m.,8435,BOG,30.94,julio,viernes,AA
292,AVA,2024-07-12,5:35:00 a.m.,9245,BOG,48.62,julio,viernes,AA
293,AVA,2024-07-12,6:36:00 a.m.,9243,BOG,80.66,julio,viernes,AA
294,AVA,2024-07-12,6:18:00 a.m.,9725,BOG,72.93,julio,viernes,AA
295,AVA,2024-07-12,4:06:00 a.m.,8415,BOG,60.77,julio,viernes,AA
296,AVA,2024-07-12,9:38:00 a.m.,9557,BOG,91.16,julio,viernes,AA
297,AVA,2024-07-12,7:30:00 a.m.,8427,BOG,87.29,julio,viernes,AAA
298,AVA,2024-07-12,9:24:00 a.m.,9311,BOG,75.69,julio,viernes,AAA
299,AVA,2024-07-12,10:55:00 a.m.,9351,BOG,95.03,julio,viernes,A
300,AVA,2024-07-12,11:04:00 a.m.,9349,BOG,98.9,julio,viernes,AAA
301,AVA,2024-07-12,12:40:00 p.m.,9329,BOG,99.45,julio,viernes,AA
302,AVA,2024-07-12,1:23:00 p.m.,9301,BOG,96.69,julio,viernes,AA
303,AVA,2024-07-12,2:10:00 p.m.,9337,BOG,90.61,julio,viernes,AAA
304,AVA,2024-07-12,2:50:00 p.m.,9303,BOG,100.55,julio,viernes,AA
305,AVA,2024-07-12,4:38:00 p.m.,9313,BOG,101.66,julio,viernes,AAA
306,AVA,2024-07-12,5:32:00 p.m.,9307,BOG,26.52,julio,viernes,AA
307,AVA,2024-07-12,5:30:00 p.m.,9553,BOG,74.59,julio,viernes,AA
308,AVA,2024-07-12,5:53:00 p.m.,9309,BOG,95.58,julio,viernes,AA
309,AVA,2024-07-12,6:46:00 p.m.,9375,BOG,85.64,julio,viernes,AAA
310,AVA,2024-07-12,6:55:00 p.m.,9333,BOG,81.77,julio,viernes,AA
311,AVA,2024-07-12,7:01:00 p.m.,9343,BOG,58.56,julio,viernes,AAA
312,AVA,2024-07-12,7:55:00 p.m.,9331,BOG,91.16,julio,viernes,AA
313,AVA,2024-07-12,8:54:00 p.m.,9355,BOG,75.14,julio,viernes,AA
314,AVA,2024-07-12,9:55:00 p.m.,9327,BOG,79.56,julio,viernes,AA
315,AVA,2024-07-12,10:29:00 p.m.,9335,BOG,72.38,julio,viernes,AA
316,AVA,2024-07-13,4:14:00 a.m.,8415,BOG,76.24,julio,sbado,AA
317,AVA,2024-07-13,7:05:00 a.m.,9653,BOG,0.55,julio,sbado,AA
318,AVA,2024-07-13,5:03:00 a.m.,8435,BOG,41.99,julio,sbado,AA
319,AVA,2024-07-13,6:17:00 a.m.,9725,BOG,48.62,julio,sbado,AA
320,AVA,2024-07-13,5:25:00 a.m.,9245,BOG,43.09,julio,sbado,AA
321,AVA,2024-07-13,4:49:00 a.m.,8475,BOG,53.04,julio,sbado,A
322,AVA,2024-07-13,7:07:00 a.m.,9243,BOG,48.07,julio,sbado,AA
323,AVA,2024-07-13,7:36:00 a.m.,8427,BOG,55.25,julio,sbado,AAA
324,AVA,2024-07-13,7:59:00 a.m.,9463,BOG,88.4,julio,sbado,AAA
325,AVA,2024-07-13,8:28:00 a.m.,8451,BOG,88.95,julio,sbado,AAA
326,AVA,2024-07-13,8:53:00 a.m.,9311,BOG,88.95,julio,sbado,AAA
327,AVA,2024-07-13,10:13:00 a.m.,9351,BOG,83.43,julio,sbado,A
328,AVA,2024-07-13,11:06:00 a.m.,9349,BOG,81.77,julio,sbado,AAA
329,AVA,2024-07-13,1:45:00 p.m.,9301,BOG,90.06,julio,sbado,AA
330,AVA,2024-07-13,2:16:00 p.m.,9337,BOG,84.53,julio,sbado,AAA
331,AVA,2024-07-13,2:50:00 p.m.,9303,BOG,69.06,julio,sbado,AA
332,AVA,2024-07-13,4:07:00 p.m.,9313,BOG,95.03,julio,sbado,AAA
333,AVA,2024-07-13,5:16:00 p.m.,9553,BOG,97.24,julio,sbado,AA
334,AVA,2024-07-13,5:25:00 p.m.,9309,BOG,92.27,julio,sbado,AA
335,AVA,2024-07-13,6:00:00 p.m.,9343,BOG,88.4,julio,sbado,AAA
336,AVA,2024-07-13,8:45:00 p.m.,9355,BOG,72.93,julio,sbado,AA
337,AVA,2024-07-13,6:34:00 p.m.,9333,BOG,76.8,julio,sbado,AA
338,AVA,2024-07-13,7:52:00 p.m.,9331,BOG,83.43,julio,sbado,AA
339,AVA,2024-07-13,7:14:00 p.m.,9375,BOG,4.97,julio,sbado,AAA
340,AVA,2024-07-13,10:46:00 p.m.,9335,BOG,90.61,julio,sbado,AA
341,AVA,2024-07-14,5:06:00 a.m.,8435,BOG,52.49,junio,domingo,AA
342,AVA,2024-07-14,3:24:00 p.m.,9307,BOG,104.86,julio,domingo,AA
343,AVA,2024-07-14,8:32:00 a.m.,8451,BOG,92.27,julio,domingo,AAA
344,AVA,2024-07-14,4:35:00 a.m.,9653,BOG,40.88,julio,domingo,AA
345,AVA,2024-07-14,6:09:00 a.m.,9725,BOG,66.3,julio,domingo,AA
346,AVA,2024-07-14,5:27:00 a.m.,9245,BOG,48.07,julio,domingo,AA
347,AVA,2024-07-14,6:34:00 a.m.,9243,BOG,85.64,julio,domingo,AA
348,AVA,2024-07-14,4:14:00 a.m.,8415,BOG,83.43,julio,domingo,AA
349,AVA,2024-07-14,7:39:00 a.m.,8427,BOG,93.37,julio,domingo,AAA
350,AVA,2024-07-14,8:00:00 a.m.,9463,BOG,93.37,julio,domingo,AAA
351,AVA,2024-07-14,9:54:00 a.m.,9557,BOG,100.55,julio,domingo,AA
352,AVA,2024-07-14,8:57:00 a.m.,9311,BOG,98.34,julio,domingo,AAA
353,AVA,2024-07-14,9:53:00 a.m.,9351,BOG,101.1,julio,domingo,A
354,AVA,2024-07-14,11:04:00 a.m.,9349,BOG,98.9,julio,domingo,AAA
355,AVA,2024-07-14,1:53:00 p.m.,9301,BOG,102.76,julio,domingo,AA
356,AVA,2024-07-14,2:10:00 p.m.,9337,BOG,81.77,julio,domingo,AAA
357,AVA,2024-07-14,2:30:00 p.m.,9303,BOG,101.66,julio,domingo,AA
358,AVA,2024-07-14,4:26:00 p.m.,9313,BOG,100.55,julio,domingo,AAA
359,AVA,2024-07-14,5:13:00 p.m.,9553,BOG,81.77,julio,domingo,AA
360,AVA,2024-07-14,6:05:00 p.m.,9343,BOG,103.87,julio,domingo,AAA
361,AVA,2024-07-14,6:08:00 p.m.,9375,BOG,100.55,julio,domingo,AAA
362,AVA,2024-07-14,8:38:00 p.m.,9355,BOG,100.55,julio,domingo,AA
363,AVA,2024-07-14,8:46:00 p.m.,9331,BOG,93.37,julio,domingo,AA
364,AVA,2024-07-14,9:47:00 p.m.,9327,BOG,85.08,julio,domingo,AA
365,AVA,2024-07-14,10:40:00 p.m.,9335,BOG,75.14,julio,domingo,AA
366,AVA,2024-07-15,6:21:00 a.m.,9725,BOG,97.79,julio,lunes,AA
367,AVA,2024-07-15,10:07:00 a.m.,9351,BOG,100.55,julio,lunes,A
368,AVA,2024-07-15,5:04:00 a.m.,8435,BOG,92.82,julio,lunes,AA
369,AVA,2024-07-15,4:07:00 a.m.,8415,BOG,95.58,julio,lunes,AA
370,AVA,2024-07-15,6:45:00 a.m.,9243,BOG,94.48,julio,lunes,AA
371,AVA,2024-07-15,5:28:00 a.m.,9245,BOG,100.0,julio,lunes,AA
372,AVA,2024-07-15,4:51:00 a.m.,8475,BOG,98.34,julio,lunes,A
373,AVA,2024-07-15,4:34:00 a.m.,9653,BOG,97.79,julio,lunes,AA
374,AVA,2024-07-15,7:45:00 a.m.,8427,BOG,102.76,julio,lunes,AAA
375,AVA,2024-07-15,8:33:00 a.m.,9463,BOG,99.45,julio,lunes,AAA
376,AVA,2024-07-15,8:38:00 a.m.,8451,BOG,93.92,julio,lunes,AAA
377,AVA,2024-07-15,9:00:00 a.m.,9311,BOG,98.34,julio,lunes,AAA
378,AVA,2024-07-15,11:07:00 a.m.,9349,BOG,104.97,julio,lunes,AAA
379,AVA,2024-07-15,3:01:00 p.m.,9303,BOG,101.66,julio,lunes,AA
380,AVA,2024-07-15,12:40:00 p.m.,9329,BOG,100.0,julio,lunes,AA
381,AVA,2024-07-15,2:09:00 p.m.,9337,BOG,82.87,julio,lunes,AAA
382,AVA,2024-07-15,2:47:00 p.m.,9301,BOG,101.66,julio,lunes,AA
383,AVA,2024-07-15,5:15:00 p.m.,9553,BOG,101.39,julio,lunes,AA
384,AVA,2024-07-15,6:37:00 p.m.,9309,BOG,101.66,julio,lunes,AA
385,AVA,2024-07-15,6:14:00 p.m.,9343,BOG,100.0,julio,lunes,AAA
386,AVA,2024-07-15,6:32:00 p.m.,9375,BOG,99.45,julio,lunes,AAA
387,AVA,2024-07-15,7:18:00 p.m.,9333,BOG,104.97,julio,lunes,AA
388,AVA,2024-07-15,8:49:00 p.m.,9355,BOG,98.34,julio,lunes,AA
389,AVA,2024-07-15,8:05:00 p.m.,9331,BOG,101.1,julio,lunes,AA
390,AVA,2024-07-15,9:56:00 p.m.,9327,BOG,100.69,julio,lunes,AA
391,AVA,2024-07-15,11:07:00 p.m.,9335,BOG,100.55,julio,lunes,AA
392,AVA,2024-07-16,6:35:00 a.m.,9243,BOG,93.92,julio,martes,AA
393,AVA,2024-07-16,5:05:00 a.m.,8435,BOG,92.82,julio,martes,AA
394,AVA,2024-07-16,5:30:00 a.m.,9245,BOG,83.43,julio,martes,AA
395,AVA,2024-07-16,4:34:00 a.m.,9653,BOG,83.98,julio,martes,AA
396,AVA,2024-07-16,4:20:00 a.m.,8415,BOG,91.71,julio,martes,AA
397,AVA,2024-07-16,7:58:00 a.m.,9463,BOG,92.27,julio,martes,AAA
398,AVA,2024-07-16,6:16:00 a.m.,9725,BOG,95.03,julio,martes,AA
399,AVA,2024-07-16,7:36:00 a.m.,8427,BOG,75.69,julio,martes,AAA
400,AVA,2024-07-16,10:38:00 a.m.,9351,BOG,98.34,julio,martes,A
401,AVA,2024-07-16,11:09:00 a.m.,9349,BOG,101.66,julio,martes,AAA
402,AVA,2024-07-16,12:46:00 p.m.,9329,BOG,78.45,julio,martes,AA
403,AVA,2024-07-16,11:34:00 a.m.,9311,BOG,95.03,julio,martes,AAA
404,AVA,2024-07-16,10:20:00 a.m.,8451,BOG,98.9,julio,martes,AAA
405,AVA,2024-07-16,2:04:00 p.m.,9301,BOG,91.71,julio,martes,AA
406,AVA,2024-07-16,2:12:00 p.m.,9337,BOG,85.64,julio,martes,AAA
407,AVA,2024-07-16,2:48:00 p.m.,9303,BOG,76.24,julio,martes,AA
408,AVA,2024-07-16,3:34:00 p.m.,9307,BOG,83.43,julio,martes,AA
409,AVA,2024-07-16,4:23:00 p.m.,9313,BOG,74.59,julio,martes,AAA
410,AVA,2024-07-16,5:19:00 p.m.,9553,BOG,94.44,julio,martes,AA
411,AVA,2024-07-16,5:46:00 p.m.,9309,BOG,92.27,julio,martes,AA
412,AVA,2024-07-16,5:59:00 p.m.,9343,BOG,97.79,julio,martes,AAA
413,AVA,2024-07-16,7:35:00 p.m.,9375,BOG,60.22,julio,martes,AAA
414,AVA,2024-07-16,6:44:00 p.m.,9333,BOG,93.75,julio,martes,AA
415,AVA,2024-07-16,7:51:00 p.m.,9331,BOG,72.93,julio,martes,AA
