,Aerolinea,Fecha Salida,Hora Salida,Vuelo Salida,Destino,%LF DEP,Mes,Dia Dep,Tipo dia
7394,AVA,2025-05-03,11:37:00 p.m.,9333,BOG,30.39,mayo,sbado,3
7395,AVA,2025-05-04,7:53:00 p.m.,9333,BOG,100.55,mayo,domingo,3
7396,AVA,2025-05-04,8:23:00 a.m.,8451,BOG,78.45,mayo,domingo,3
7397,AVA,2025-05-04,6:21:00 a.m.,9725,BOG,98.9,mayo,domingo,3
7398,AVA,2025-05-04,5:50:00 a.m.,8415,BOG,95.58,mayo,domingo,3
7399,AVA,2025-05-04,4:24:00 a.m.,9653,BOG,83.98,mayo,domingo,3
7400,AVA,2025-05-04,5:12:00 a.m.,8475,BOG,84.53,mayo,domingo,3
7401,AVA,2025-05-04,7:19:00 a.m.,8427,BOG,77.35,mayo,domingo,3
7402,AVA,2025-05-04,7:52:00 a.m.,9463,BOG,95.58,mayo,domingo,3
7403,AVA,2025-05-04,8:50:00 a.m.,9303,BOG,100.0,mayo,domingo,3
7404,AVA,2025-05-04,9:13:00 a.m.,9311,BOG,101.1,mayo,domingo,3
7405,AVA,2025-05-04,10:50:00 a.m.,9361,BOG,99.45,mayo,domingo,3
7406,AVA,2025-05-04,11:23:00 a.m.,9349,BOG,100.0,mayo,domingo,3
7407,AVA,2025-05-04,2:10:00 p.m.,9337,BOG,101.66,mayo,domingo,3
7408,AVA,2025-05-04,1:06:00 p.m.,9301,BOG,100.55,mayo,domingo,3
7409,AVA,2025-05-04,1:26:00 p.m.,9325,BOG,102.21,mayo,domingo,3
7410,AVA,2025-05-04,4:11:00 p.m.,9313,BOG,102.21,mayo,domingo,3
7411,AVA,2025-05-04,7:09:00 p.m.,9375,BOG,81.77,mayo,domingo,3
7412,AVA,2025-05-04,7:23:00 p.m.,9309,BOG,101.1,mayo,domingo,3
7413,AVA,2025-05-04,8:49:00 p.m.,9355,BOG,101.1,mayo,domingo,3
7414,AVA,2025-05-04,9:45:00 p.m.,9327,BOG,101.1,mayo,domingo,3
7415,AVA,2025-05-04,10:52:00 p.m.,9335,BOG,101.66,mayo,domingo,3
7416,AVA,2025-05-05,5:51:00 a.m.,8415,BOG,100.55,abril,lunes,0
7417,AVA,2025-05-05,4:25:00 a.m.,9653,BOG,101.1,abril,lunes,0
7418,AVA,2025-05-05,8:24:00 a.m.,8451,BOG,101.66,mayo,lunes,0
7419,AVA,2025-05-05,9:24:00 a.m.,9311,BOG,102.21,mayo,lunes,0
7420,AVA,2025-05-05,5:18:00 a.m.,8475,BOG,101.66,mayo,lunes,0
7421,AVA,2025-05-05,6:59:00 a.m.,8427,BOG,100.55,mayo,lunes,0
7422,AVA,2025-05-05,7:51:00 a.m.,9463,BOG,100.55,mayo,lunes,0
7423,AVA,2025-05-05,11:16:00 a.m.,9361,BOG,101.1,mayo,lunes,0
7424,AVA,2025-05-05,10:42:00 a.m.,9303,BOG,101.1,mayo,lunes,0
7425,AVA,2025-05-05,11:32:00 a.m.,9349,BOG,100.0,mayo,lunes,0
7426,AVA,2025-05-05,12:07:00 p.m.,9245,BOG,95.58,mayo,lunes,0
7427,AVA,2025-05-05,1:09:00 p.m.,9301,BOG,101.66,mayo,lunes,0
7428,AVA,2025-05-05,1:52:00 p.m.,9325,BOG,97.24,mayo,lunes,0
7429,AVA,2025-05-05,2:54:00 p.m.,9337,BOG,98.9,mayo,lunes,0
7430,AVA,2025-05-05,5:23:00 p.m.,9313,BOG,102.21,mayo,lunes,0
7431,AVA,2025-05-05,7:46:00 p.m.,9375,BOG,103.31,mayo,lunes,0
7432,AVA,2025-05-05,8:11:00 p.m.,9333,BOG,102.76,mayo,lunes,0
7433,AVA,2025-05-05,9:59:00 p.m.,9355,BOG,101.66,mayo,lunes,0
7434,AVA,2025-05-05,10:50:00 p.m.,9327,BOG,99.45,mayo,lunes,0
7435,AVA,2025-05-06,5:32:00 a.m.,9245,BOG,46.96,abril,martes,1
7436,AVA,2025-05-06,4:30:00 a.m.,9653,BOG,93.92,mayo,martes,1
7437,AVA,2025-05-06,6:09:00 a.m.,8435,BOG,89.5,mayo,martes,1
7438,AVA,2025-05-06,5:57:00 a.m.,8415,BOG,81.77,mayo,martes,1
7439,AVA,2025-05-06,5:06:00 a.m.,8475,BOG,68.51,mayo,martes,1
7440,AVA,2025-05-06,2:04:00 p.m.,9337,BOG,71.82,mayo,martes,1
7441,AVA,2025-05-06,9:00:00 a.m.,9303,BOG,96.69,mayo,martes,1
7442,AVA,2025-05-06,6:58:00 a.m.,8427,BOG,78.45,mayo,martes,1
7443,AVA,2025-05-06,7:54:00 a.m.,9463,BOG,96.13,mayo,martes,1
7444,AVA,2025-05-06,9:28:00 a.m.,9311,BOG,102.21,mayo,martes,1
7445,AVA,2025-05-06,11:33:00 a.m.,9349,BOG,102.21,mayo,martes,1
7446,AVA,2025-05-06,1:09:00 p.m.,9301,BOG,99.45,mayo,martes,1
7447,AVA,2025-05-06,1:21:00 p.m.,9325,BOG,71.82,mayo,martes,1
7448,AVA,2025-05-06,3:36:00 p.m.,8405,BOG,71.82,mayo,martes,1
7449,AVA,2025-05-06,4:02:00 p.m.,9313,BOG,70.17,mayo,martes,1
7450,AVA,2025-05-06,5:35:00 p.m.,9309,BOG,100.55,mayo,martes,1
7451,AVA,2025-05-06,6:06:00 p.m.,9343,BOG,97.79,mayo,martes,1
7452,AVA,2025-05-06,8:17:00 p.m.,9333,BOG,80.66,mayo,martes,1
7453,AVA,2025-05-06,7:26:00 p.m.,9375,BOG,67.4,mayo,martes,1
7454,AVA,2025-05-06,8:51:00 p.m.,9355,BOG,59.12,mayo,martes,1
7455,AVA,2025-05-06,9:37:00 p.m.,9327,BOG,71.82,mayo,martes,1
7456,AVA,2025-05-07,8:27:00 a.m.,8451,BOG,54.14,mayo,mircoles,1
7457,AVA,2025-05-07,4:28:00 a.m.,9653,BOG,54.7,mayo,mircoles,1
7458,AVA,2025-05-07,5:20:00 p.m.,9313,BOG,99.45,mayo,mircoles,1
7459,AVA,2025-05-07,6:23:00 a.m.,9725,BOG,92.27,mayo,mircoles,1
7460,AVA,2025-05-07,5:23:00 a.m.,9245,BOG,73.48,mayo,mircoles,1
7461,AVA,2025-05-07,5:49:00 a.m.,8415,BOG,76.24,mayo,mircoles,1
7462,AVA,2025-05-07,6:58:00 a.m.,8427,BOG,76.8,mayo,mircoles,1
7463,AVA,2025-05-07,7:54:00 a.m.,9463,BOG,84.53,mayo,mircoles,1
7464,AVA,2025-05-07,8:40:00 a.m.,9303,BOG,34.81,mayo,mircoles,1
7465,AVA,2025-05-07,9:12:00 a.m.,9311,BOG,88.95,mayo,mircoles,1
7466,AVA,2025-05-07,11:04:00 a.m.,9361,BOG,92.82,mayo,mircoles,1
7467,AVA,2025-05-07,11:30:00 a.m.,9349,BOG,74.03,mayo,mircoles,1
7468,AVA,2025-05-07,1:24:00 p.m.,9301,BOG,75.69,mayo,mircoles,1
7469,AVA,2025-05-07,1:22:00 p.m.,9325,BOG,35.36,mayo,mircoles,1
7470,AVA,2025-05-07,2:02:00 p.m.,9337,BOG,68.51,mayo,mircoles,1
7471,AVA,2025-05-07,5:33:00 p.m.,9309,BOG,100.0,mayo,mircoles,1
7472,AVA,2025-05-07,7:58:00 p.m.,9333,BOG,100.0,mayo,mircoles,1
7473,AVA,2025-05-07,6:55:00 p.m.,9375,BOG,80.66,mayo,mircoles,1
7474,AVA,2025-05-07,9:02:00 p.m.,9355,BOG,96.13,mayo,mircoles,1
7475,AVA,2025-05-07,9:34:00 p.m.,9327,BOG,61.88,mayo,mircoles,1
7476,AVA,2025-05-08,7:52:00 a.m.,9463,BOG,63.54,mayo,jueves,1
7477,AVA,2025-05-08,5:57:00 a.m.,8415,BOG,72.93,mayo,jueves,1
7478,AVA,2025-05-08,5:29:00 a.m.,9245,BOG,29.28,mayo,jueves,1
7479,AVA,2025-05-08,6:13:00 a.m.,8435,BOG,62.43,mayo,jueves,1
7480,AVA,2025-05-08,5:02:00 a.m.,8475,BOG,24.31,mayo,jueves,1
7481,AVA,2025-05-08,4:26:00 a.m.,9653,BOG,67.4,mayo,jueves,1
7482,AVA,2025-05-08,6:59:00 a.m.,8427,BOG,79.56,mayo,jueves,1
7483,AVA,2025-05-08,8:52:00 a.m.,9303,BOG,74.03,mayo,jueves,1
7484,AVA,2025-05-08,9:26:00 a.m.,9311,BOG,94.48,mayo,jueves,1
7485,AVA,2025-05-08,12:00:00 p.m.,9349,BOG,102.21,mayo,jueves,1
7486,AVA,2025-05-08,1:07:00 p.m.,9301,BOG,98.34,mayo,jueves,1
7487,AVA,2025-05-08,1:21:00 p.m.,9325,BOG,64.09,mayo,jueves,1
7488,AVA,2025-05-08,2:10:00 p.m.,9337,BOG,58.01,mayo,jueves,1
7489,AVA,2025-05-08,3:21:00 p.m.,8405,BOG,62.98,mayo,jueves,1
7490,AVA,2025-05-08,4:09:00 p.m.,9313,BOG,66.85,mayo,jueves,1
7491,AVA,2025-05-08,5:35:00 p.m.,9309,BOG,87.85,mayo,jueves,1
7492,AVA,2025-05-08,6:05:00 p.m.,9343,BOG,99.45,mayo,jueves,1
7493,AVA,2025-05-08,7:52:00 p.m.,9375,BOG,81.77,mayo,jueves,1
7494,AVA,2025-05-08,8:05:00 p.m.,9333,BOG,91.16,mayo,jueves,1
7495,AVA,2025-05-08,9:30:00 p.m.,9355,BOG,90.06,mayo,jueves,1
7496,AVA,2025-05-08,9:30:00 p.m.,9327,BOG,51.38,mayo,jueves,1
7497,AVA,2025-05-09,8:27:00 a.m.,8451,BOG,59.12,mayo,viernes,2
7498,AVA,2025-05-09,6:10:00 a.m.,9725,BOG,86.74,mayo,viernes,2
7499,AVA,2025-05-09,4:26:00 a.m.,9653,BOG,73.48,mayo,viernes,2
7500,AVA,2025-05-09,5:30:00 a.m.,9245,BOG,25.97,mayo,viernes,2
7501,AVA,2025-05-09,5:55:00 a.m.,8415,BOG,99.45,mayo,viernes,2
7502,AVA,2025-05-09,7:20:00 a.m.,8427,BOG,65.19,mayo,viernes,2
7503,AVA,2025-05-09,8:12:00 a.m.,9463,BOG,79.56,mayo,viernes,2
7504,AVA,2025-05-09,9:13:00 a.m.,9311,BOG,96.13,mayo,viernes,2
7505,AVA,2025-05-09,9:07:00 a.m.,9303,BOG,69.61,mayo,viernes,2
7506,AVA,2025-05-09,10:56:00 a.m.,9361,BOG,101.66,mayo,viernes,2
7507,AVA,2025-05-09,11:34:00 a.m.,9349,BOG,100.55,mayo,viernes,2
7508,AVA,2025-05-09,1:07:00 p.m.,9301,BOG,84.53,mayo,viernes,2
7509,AVA,2025-05-09,1:16:00 p.m.,9325,BOG,58.56,mayo,viernes,2
7510,AVA,2025-05-09,2:06:00 p.m.,9337,BOG,100.0,mayo,viernes,2
7511,AVA,2025-05-09,4:30:00 p.m.,9313,BOG,100.55,mayo,viernes,2
7512,AVA,2025-05-09,5:57:00 p.m.,9309,BOG,101.66,mayo,viernes,2
7513,AVA,2025-05-09,7:09:00 p.m.,9375,BOG,102.21,mayo,viernes,2
7514,AVA,2025-05-09,7:53:00 p.m.,9333,BOG,97.79,mayo,viernes,2
7515,AVA,2025-05-09,8:56:00 p.m.,9355,BOG,101.66,mayo,viernes,2
7516,AVA,2025-05-09,9:30:00 p.m.,9327,BOG,98.34,mayo,viernes,2
7517,AVA,2025-05-10,8:54:00 a.m.,9303,BOG,90.06,mayo,sbado,3
7518,AVA,2025-05-10,5:10:00 a.m.,8475,BOG,35.91,mayo,sbado,3
7519,AVA,2025-05-10,4:25:00 a.m.,9653,BOG,95.03,mayo,sbado,3
7520,AVA,2025-05-10,5:27:00 a.m.,9245,BOG,55.25,mayo,sbado,3
7521,AVA,2025-05-10,6:00:00 a.m.,8435,BOG,56.91,mayo,sbado,3
7522,AVA,2025-05-10,6:54:00 a.m.,8427,BOG,84.53,mayo,sbado,3
7523,AVA,2025-05-10,8:20:00 a.m.,9463,BOG,39.23,mayo,sbado,3
7524,AVA,2025-05-10,9:16:00 a.m.,9311,BOG,95.58,mayo,sbado,3
7525,AVA,2025-05-10,11:30:00 a.m.,9349,BOG,101.1,mayo,sbado,3
7526,AVA,2025-05-10,1:09:00 p.m.,9301,BOG,86.19,mayo,sbado,3
7527,AVA,2025-05-10,1:53:00 p.m.,9325,BOG,39.23,mayo,sbado,3
7528,AVA,2025-05-10,2:03:00 p.m.,9337,BOG,61.88,mayo,sbado,3
7529,AVA,2025-05-10,3:52:00 p.m.,8405,BOG,41.44,mayo,sbado,3
7530,AVA,2025-05-10,4:20:00 p.m.,9313,BOG,85.64,mayo,sbado,3
7531,AVA,2025-05-10,5:26:00 p.m.,9309,BOG,55.25,mayo,sbado,3
7532,AVA,2025-05-10,5:49:00 p.m.,9343,BOG,39.23,mayo,sbado,3
7533,AVA,2025-05-10,6:50:00 p.m.,9375,BOG,57.46,mayo,sbado,3
7534,AVA,2025-05-10,7:48:00 p.m.,9333,BOG,55.25,mayo,sbado,3
7535,AVA,2025-05-10,8:43:00 p.m.,9355,BOG,24.31,mayo,sbado,3
7536,AVA,2025-05-10,9:33:00 p.m.,9327,BOG,49.72,mayo,sbado,3
7537,AVA,2025-05-11,9:13:00 a.m.,9311,BOG,86.19,mayo,domingo,3
7538,AVA,2025-05-11,8:21:00 a.m.,8451,BOG,74.03,mayo,domingo,3
7539,AVA,2025-05-11,5:57:00 a.m.,8415,BOG,34.81,mayo,domingo,3
7540,AVA,2025-05-11,5:24:00 a.m.,9245,BOG,35.91,mayo,domingo,3
7541,AVA,2025-05-11,4:21:00 a.m.,9653,BOG,62.43,mayo,domingo,3
7542,AVA,2025-05-11,6:14:00 a.m.,9725,BOG,38.12,mayo,domingo,3
7543,AVA,2025-05-11,6:50:00 a.m.,8427,BOG,49.72,mayo,domingo,3
7544,AVA,2025-05-11,7:53:00 a.m.,9463,BOG,64.09,mayo,domingo,3
7545,AVA,2025-05-11,8:53:00 a.m.,9303,BOG,47.51,mayo,domingo,3
7546,AVA,2025-05-11,11:00:00 a.m.,9361,BOG,77.9,mayo,domingo,3
7547,AVA,2025-05-11,11:25:00 a.m.,9349,BOG,79.56,mayo,domingo,3
7548,AVA,2025-05-11,1:09:00 p.m.,9301,BOG,66.3,mayo,domingo,3
7549,AVA,2025-05-11,1:20:00 p.m.,9325,BOG,62.43,mayo,domingo,3
7550,AVA,2025-05-11,2:11:00 p.m.,9337,BOG,96.13,mayo,domingo,3
7551,AVA,2025-05-11,4:13:00 p.m.,9313,BOG,101.1,mayo,domingo,3
7552,AVA,2025-05-11,7:04:00 p.m.,9375,BOG,101.66,mayo,domingo,3
7553,AVA,2025-05-11,5:34:00 p.m.,9309,BOG,100.55,mayo,domingo,3
7554,AVA,2025-05-11,8:04:00 p.m.,9333,BOG,100.0,mayo,domingo,3
7555,AVA,2025-05-11,8:52:00 p.m.,9355,BOG,103.31,mayo,domingo,3
7556,AVA,2025-05-11,9:30:00 p.m.,9327,BOG,101.1,mayo,domingo,3
7557,AVA,2025-05-11,10:45:00 p.m.,9335,BOG,97.79,mayo,domingo,3
7558,AVA,2025-05-12,4:33:00 a.m.,9653,BOG,94.48,mayo,lunes,0
7559,AVA,2025-05-12,9:10:00 a.m.,9311,BOG,80.66,mayo,lunes,0
7560,AVA,2025-05-12,6:15:00 a.m.,8415,BOG,99.45,mayo,lunes,0
7561,AVA,2025-05-12,5:07:00 a.m.,8475,BOG,100.55,mayo,lunes,0
7562,AVA,2025-05-12,5:29:00 a.m.,9245,BOG,97.79,mayo,lunes,0
7563,AVA,2025-05-12,6:55:00 a.m.,8427,BOG,100.55,mayo,lunes,0
7564,AVA,2025-05-12,8:00:00 a.m.,9463,BOG,99.45,mayo,lunes,0
7565,AVA,2025-05-12,8:20:00 a.m.,8451,BOG,92.82,mayo,lunes,0
7566,AVA,2025-05-12,10:04:00 a.m.,9303,BOG,94.48,mayo,lunes,0
7567,AVA,2025-05-12,11:00:00 a.m.,9361,BOG,98.34,mayo,lunes,0
7568,AVA,2025-05-12,1:39:00 p.m.,9301,BOG,102.21,mayo,lunes,0
7569,AVA,2025-05-12,1:32:00 p.m.,9325,BOG,83.43,mayo,lunes,0
7570,AVA,2025-05-12,1:58:00 p.m.,9337,BOG,73.48,mayo,lunes,0
7571,AVA,2025-05-12,4:19:00 p.m.,9313,BOG,101.1,mayo,lunes,0
7572,AVA,2025-05-12,7:55:00 p.m.,9333,BOG,102.21,mayo,lunes,0
7573,AVA,2025-05-12,6:58:00 p.m.,9375,BOG,102.21,mayo,lunes,0
7574,AVA,2025-05-12,8:54:00 p.m.,9355,BOG,101.66,mayo,lunes,0
7575,AVA,2025-05-12,9:08:00 p.m.,9439,BOG,61.88,mayo,lunes,0
7576,AVA,2025-05-12,9:44:00 p.m.,9327,BOG,87.85,mayo,lunes,0
7577,AVA,2025-05-13,11:08:00 a.m.,9303,BOG,87.85,mayo,martes,1
7578,AVA,2025-05-13,4:19:00 a.m.,9653,BOG,56.91,mayo,martes,1
7579,AVA,2025-05-13,5:54:00 a.m.,8415,BOG,83.43,mayo,martes,1
7580,AVA,2025-05-13,5:08:00 a.m.,8475,BOG,41.44,mayo,martes,1
7581,AVA,2025-05-13,6:13:00 a.m.,8435,BOG,75.14,mayo,martes,1
7582,AVA,2025-05-13,5:24:00 a.m.,9245,BOG,56.91,mayo,martes,1
7583,AVA,2025-05-13,6:53:00 a.m.,8427,BOG,100.0,mayo,martes,1
7584,AVA,2025-05-13,7:54:00 a.m.,9463,BOG,101.66,mayo,martes,1
7585,AVA,2025-05-13,9:17:00 a.m.,9311,BOG,100.0,mayo,martes,1
7586,AVA,2025-05-13,11:18:00 a.m.,9349,BOG,97.79,mayo,martes,1
7587,AVA,2025-05-13,1:13:00 p.m.,9301,BOG,73.48,mayo,martes,1
7588,AVA,2025-05-13,1:23:00 p.m.,9325,BOG,71.27,mayo,martes,1
7589,AVA,2025-05-13,3:45:00 p.m.,8405,BOG,91.71,mayo,martes,1
7590,AVA,2025-05-13,4:47:00 p.m.,9313,BOG,50.83,mayo,martes,1
7591,AVA,2025-05-13,6:52:00 p.m.,9375,BOG,98.34,mayo,martes,1
7592,AVA,2025-05-13,5:43:00 p.m.,9343,BOG,96.13,mayo,martes,1
7593,AVA,2025-05-13,8:10:00 p.m.,9333,BOG,72.38,mayo,martes,1
7594,AVA,2025-05-13,8:40:00 p.m.,9355,BOG,32.6,mayo,martes,1
7595,AVA,2025-05-13,9:38:00 p.m.,9327,BOG,64.09,mayo,martes,1
7596,AVA,2025-05-14,6:13:00 a.m.,9725,BOG,90.61,mayo,mircoles,1
7597,AVA,2025-05-14,7:59:00 a.m.,9463,BOG,72.93,mayo,mircoles,1
7598,AVA,2025-05-14,5:30:00 a.m.,9245,BOG,90.61,mayo,mircoles,1
7599,AVA,2025-05-14,4:26:00 a.m.,9653,BOG,79.01,mayo,mircoles,1
7600,AVA,2025-05-14,5:58:00 a.m.,8415,BOG,86.74,mayo,mircoles,1
7601,AVA,2025-05-14,6:54:00 a.m.,8427,BOG,83.98,mayo,mircoles,1
7602,AVA,2025-05-14,8:22:00 a.m.,8451,BOG,41.44,mayo,mircoles,1
7603,AVA,2025-05-14,8:47:00 a.m.,9303,BOG,37.02,mayo,mircoles,1
7604,AVA,2025-05-14,9:20:00 a.m.,9311,BOG,88.4,mayo,mircoles,1
7605,AVA,2025-05-14,11:05:00 a.m.,9361,BOG,93.37,mayo,mircoles,1
7606,AVA,2025-05-14,11:38:00 a.m.,9349,BOG,97.24,mayo,mircoles,1
7607,AVA,2025-05-14,1:17:00 p.m.,9301,BOG,91.71,mayo,mircoles,1
7608,AVA,2025-05-14,1:32:00 p.m.,9325,BOG,50.28,mayo,mircoles,1
7609,AVA,2025-05-14,2:13:00 p.m.,9337,BOG,65.19,mayo,mircoles,1
7610,AVA,2025-05-14,4:17:00 p.m.,9313,BOG,102.21,mayo,mircoles,1
7611,AVA,2025-05-14,6:15:00 p.m.,9309,BOG,99.45,mayo,mircoles,1
7612,AVA,2025-05-14,9:30:00 p.m.,9327,BOG,96.13,mayo,mircoles,1
7613,AVA,2025-05-14,6:55:00 p.m.,9375,BOG,100.55,mayo,mircoles,1
7614,AVA,2025-05-14,7:56:00 p.m.,9333,BOG,100.55,mayo,mircoles,1
7615,AVA,2025-05-14,8:49:00 p.m.,9355,BOG,74.03,mayo,mircoles,1
7616,AVA,2025-05-15,6:01:00 a.m.,8415,BOG,95.58,mayo,jueves,1
7617,AVA,2025-05-15,8:52:00 a.m.,9303,BOG,79.01,mayo,jueves,1
7618,AVA,2025-05-15,4:23:00 a.m.,9653,BOG,85.64,mayo,jueves,1
7619,AVA,2025-05-15,6:15:00 a.m.,8435,BOG,84.53,mayo,jueves,1
7620,AVA,2025-05-15,5:26:00 a.m.,9245,BOG,51.38,mayo,jueves,1
7621,AVA,2025-05-15,5:07:00 a.m.,8475,BOG,45.86,mayo,jueves,1
7622,AVA,2025-05-15,6:59:00 a.m.,8427,BOG,66.3,mayo,jueves,1
7623,AVA,2025-05-15,8:51:00 a.m.,9463,BOG,79.56,mayo,jueves,1
7624,AVA,2025-05-15,9:38:00 a.m.,9311,BOG,98.34,mayo,jueves,1
7625,AVA,2025-05-15,12:07:00 p.m.,9349,BOG,101.1,mayo,jueves,1
7626,AVA,2025-05-15,1:28:00 p.m.,9325,BOG,29.28,mayo,jueves,1
7627,AVA,2025-05-15,1:18:00 p.m.,9301,BOG,97.24,mayo,jueves,1
7628,AVA,2025-05-15,2:20:00 p.m.,9337,BOG,71.27,mayo,jueves,1
7629,AVA,2025-05-15,6:09:00 p.m.,9343,BOG,88.4,mayo,jueves,1
7630,AVA,2025-05-15,3:47:00 p.m.,8405,BOG,97.24,mayo,jueves,1
7631,AVA,2025-05-15,4:07:00 p.m.,9313,BOG,67.96,mayo,jueves,1
7632,AVA,2025-05-15,6:17:00 p.m.,9309,BOG,96.13,mayo,jueves,1
7633,AVA,2025-05-15,8:03:00 p.m.,9333,BOG,100.55,mayo,jueves,1
7634,AVA,2025-05-15,7:31:00 p.m.,9375,BOG,102.21,mayo,jueves,1
7635,AVA,2025-05-15,9:13:00 p.m.,9355,BOG,101.66,mayo,jueves,1
7636,AVA,2025-05-15,9:50:00 p.m.,9327,BOG,92.27,mayo,jueves,1
7637,AVA,2025-05-16,9:30:00 a.m.,9311,BOG,97.24,mayo,viernes,2
7638,AVA,2025-05-16,8:25:00 a.m.,8451,BOG,70.72,mayo,viernes,2
7639,AVA,2025-05-16,5:47:00 a.m.,8415,BOG,69.06,mayo,viernes,2
7640,AVA,2025-05-16,6:22:00 a.m.,9725,BOG,76.24,mayo,viernes,2
7641,AVA,2025-05-16,5:25:00 a.m.,9245,BOG,53.59,mayo,viernes,2
7642,AVA,2025-05-16,4:20:00 a.m.,9653,BOG,90.06,mayo,viernes,2
7643,AVA,2025-05-16,8:39:00 a.m.,9463,BOG,60.22,mayo,viernes,2
7644,AVA,2025-05-16,7:13:00 a.m.,8427,BOG,65.75,mayo,viernes,2
7645,AVA,2025-05-16,9:11:00 a.m.,9303,BOG,27.62,mayo,viernes,2
7646,AVA,2025-05-16,11:14:00 a.m.,9361,BOG,98.9,mayo,viernes,2
7647,AVA,2025-05-16,11:55:00 a.m.,9349,BOG,98.34,mayo,viernes,2
7648,AVA,2025-05-16,1:04:00 p.m.,9301,BOG,66.85,mayo,viernes,2
7649,AVA,2025-05-16,1:20:00 p.m.,9325,BOG,49.17,mayo,viernes,2
7650,AVA,2025-05-16,2:10:00 p.m.,9337,BOG,97.79,mayo,viernes,2
7651,AVA,2025-05-16,5:43:00 p.m.,9313,BOG,102.21,mayo,viernes,2
7652,AVA,2025-05-16,6:52:00 p.m.,9309,BOG,101.1,mayo,viernes,2
7653,AVA,2025-05-16,7:33:00 p.m.,9375,BOG,101.66,mayo,viernes,2
7654,AVA,2025-05-16,7:47:00 p.m.,9333,BOG,102.21,mayo,viernes,2
7655,AVA,2025-05-16,9:26:00 p.m.,9355,BOG,99.45,mayo,viernes,2
7656,AVA,2025-05-16,9:48:00 p.m.,9327,BOG,96.69,mayo,viernes,2
7657,AVA,2025-05-17,4:21:00 a.m.,9653,BOG,78.45,mayo,sbado,3
7658,AVA,2025-05-17,5:59:00 a.m.,8435,BOG,80.11,mayo,sbado,3
7659,AVA,2025-05-17,8:49:00 a.m.,9303,BOG,77.9,mayo,sbado,3
7660,AVA,2025-05-17,5:59:00 a.m.,8415,BOG,52.49,mayo,sbado,3
7661,AVA,2025-05-17,5:00:00 a.m.,8475,BOG,25.41,mayo,sbado,3
7662,AVA,2025-05-17,5:23:00 a.m.,9245,BOG,23.76,mayo,sbado,3
7663,AVA,2025-05-17,6:59:00 a.m.,8427,BOG,65.75,mayo,sbado,3
7664,AVA,2025-05-17,8:15:00 a.m.,9463,BOG,78.45,mayo,sbado,3
7665,AVA,2025-05-17,9:17:00 a.m.,9311,BOG,99.45,mayo,sbado,3
7666,AVA,2025-05-17,11:28:00 a.m.,9349,BOG,100.55,mayo,sbado,3
7667,AVA,2025-05-17,1:10:00 p.m.,9301,BOG,76.8,mayo,sbado,3
7668,AVA,2025-05-17,2:08:00 p.m.,9337,BOG,91.16,mayo,sbado,3
7669,AVA,2025-05-17,1:44:00 p.m.,9325,BOG,99.45,mayo,sbado,3
7670,AVA,2025-05-17,3:41:00 p.m.,8405,BOG,98.34,mayo,sbado,3
7671,AVA,2025-05-17,5:47:00 p.m.,9313,BOG,32.6,mayo,sbado,3
7672,AVA,2025-05-17,5:41:00 p.m.,9309,BOG,77.9,mayo,sbado,3
7673,AVA,2025-05-17,5:48:00 p.m.,9343,BOG,85.08,mayo,sbado,3
7674,AVA,2025-05-17,7:47:00 p.m.,9333,BOG,85.08,mayo,sbado,3
7675,AVA,2025-05-17,7:07:00 p.m.,9375,BOG,92.27,mayo,sbado,3
7676,AVA,2025-05-17,8:48:00 p.m.,9355,BOG,75.14,mayo,sbado,3
7677,AVA,2025-05-17,10:16:00 p.m.,9327,BOG,86.74,mayo,sbado,3
7678,AVA,2025-05-18,5:23:00 a.m.,9245,BOG,84.03,mayo,domingo,3
7679,AVA,2025-05-18,10:50:00 a.m.,8451,BOG,92.82,mayo,domingo,3
7680,AVA,2025-05-18,6:11:00 a.m.,9725,BOG,85.64,mayo,domingo,3
7681,AVA,2025-05-18,4:25:00 a.m.,9653,BOG,95.58,mayo,domingo,3
7682,AVA,2025-05-18,5:53:00 a.m.,8415,BOG,87.29,mayo,domingo,3
7683,AVA,2025-05-18,6:57:00 a.m.,8427,BOG,83.43,mayo,domingo,3
7684,AVA,2025-05-18,8:01:00 a.m.,9463,BOG,97.79,mayo,domingo,3
7685,AVA,2025-05-18,8:53:00 a.m.,9303,BOG,101.1,mayo,domingo,3
7686,AVA,2025-05-18,10:04:00 a.m.,9311,BOG,85.64,mayo,domingo,3
7687,AVA,2025-05-18,11:07:00 a.m.,9361,BOG,101.1,mayo,domingo,3
7688,AVA,2025-05-18,11:32:00 a.m.,9349,BOG,98.34,mayo,domingo,3
7689,AVA,2025-05-18,1:04:00 p.m.,9301,BOG,100.0,mayo,domingo,3
7690,AVA,2025-05-18,1:50:00 p.m.,9325,BOG,101.66,mayo,domingo,3
7691,AVA,2025-05-18,2:02:00 p.m.,9337,BOG,99.45,mayo,domingo,3
7692,AVA,2025-05-18,4:48:00 p.m.,9313,BOG,103.87,mayo,domingo,3
7693,AVA,2025-05-18,6:24:00 p.m.,9309,BOG,103.31,mayo,domingo,3
7694,AVA,2025-05-18,7:27:00 p.m.,9375,BOG,101.1,mayo,domingo,3
7695,AVA,2025-05-18,9:45:00 p.m.,9355,BOG,102.76,mayo,domingo,3
7696,AVA,2025-05-18,9:39:00 p.m.,9327,BOG,100.55,mayo,domingo,3
