Aerolinea;Fecha Salida;Hora Salida;Vuelo Salida;Destino;%LF DEP;Mes;Dia Dep
AVA;18/03/25;4:42:00 p.m.;8405;BOG;41.99%;marzo;martes
AVA;18/03/25;5:26:00 p.m.;9343;BOG;93.92%;marzo;martes
AVA;18/03/25;6:26:00 p.m.;9375;BOG;99.45%;marzo;martes
AVA;18/03/25;8:10:00 p.m.;9261;BOG;80.11%;marzo;martes
AVA;18/03/25;8:17:00 p.m.;9331;BOG;39.78%;marzo;martes
AVA;18/03/25;8:43:00 p.m.;9315;BOG;40.33%;marzo;martes
AVA;18/03/25;9:35:00 p.m.;9569;BOG;24.86%;marzo;martes
AVA;18/03/25;10:10:00 p.m.;9335;BOG;25.41%;marzo;martes
AVA;19/03/25;7:50:00 a.m.;9243;BOG;87.85%;marzo;miércoles
AVA;19/03/25;6:34:00 a.m.;8435;BOG;96.69%;marzo;miércoles
AVA;19/03/25;6:05:00 a.m.;9245;BOG;100.55%;marzo;miércoles
AVA;19/03/25;4:49:00 a.m.;8475;BOG;48.62%;marzo;miércoles
AVA;19/03/25;4:35:00 a.m.;9653;BOG;75.14%;marzo;miércoles
AVA;19/03/25;7:10:00 a.m.;8427;BOG;82.87%;marzo;miércoles
AVA;19/03/25;8:25:00 a.m.;9463;BOG;76.80%;marzo;miércoles
AVA;19/03/25;9:28:00 a.m.;9323;BOG;91.71%;marzo;miércoles
AVA;19/03/25;11:11:00 a.m.;9349;BOG;75.69%;marzo;miércoles
AVA;19/03/25;10:46:00 a.m.;9557;BOG;79.01%;marzo;miércoles
AVA;19/03/25;12:08:00 p.m.;9339;BOG;89.50%;marzo;miércoles
AVA;19/03/25;1:47:00 p.m.;9337;BOG;78.45%;marzo;miércoles
AVA;19/03/25;3:55:00 p.m.;9311;BOG;91.16%;marzo;miércoles
AVA;19/03/25;4:42:00 p.m.;9313;BOG;93.92%;marzo;miércoles
AVA;19/03/25;5:22:00 p.m.;9343;BOG;99.45%;marzo;miércoles
AVA;19/03/25;6:20:00 p.m.;9375;BOG;100.55%;marzo;miércoles
AVA;19/03/25;7:06:00 p.m.;8415;BOG;79.01%;marzo;miércoles
AVA;19/03/25;7:17:00 p.m.;9553;BOG;51.38%;marzo;miércoles
AVA;19/03/25;7:44:00 p.m.;9261;BOG;64.09%;marzo;miércoles
AVA;19/03/25;8:54:00 p.m.;9315;BOG;87.29%;marzo;miércoles
AVA;19/03/25;9:30:00 p.m.;9569;BOG;43.09%;marzo;miércoles
AVA;19/03/25;10:15:00 p.m.;9335;BOG;38.67%;marzo;miércoles
AVA;20/03/25;9:00:00 a.m.;9323;BOG;98.90%;marzo;jueves
AVA;20/03/25;6:40:00 a.m.;8435;BOG;98.34%;marzo;jueves
AVA;20/03/25;4:52:00 a.m.;8475;BOG;91.71%;marzo;jueves
AVA;20/03/25;7:13:00 a.m.;8427;BOG;98.90%;marzo;jueves
AVA;20/03/25;9:15:00 a.m.;9307;BOG;100.55%;marzo;jueves
AVA;20/03/25;9:44:00 a.m.;9463;BOG;57.46%;marzo;jueves
AVA;20/03/25;10:15:00 a.m.;9557;BOG;96.13%;marzo;jueves
AVA;20/03/25;11:38:00 a.m.;9349;BOG;97.24%;marzo;jueves
AVA;20/03/25;12:01:00 p.m.;9339;BOG;84.53%;marzo;jueves
AVA;20/03/25;12:35:00 p.m.;9346;BOG;88.95%;marzo;jueves
AVA;20/03/25;2:00:00 p.m.;9337;BOG;98.34%;marzo;jueves
AVA;20/03/25;3:22:00 p.m.;9309;BOG;101.10%;marzo;jueves
AVA;20/03/25;3:52:00 p.m.;9311;BOG;45.30%;marzo;jueves
AVA;20/03/25;4:53:00 p.m.;9313;BOG;62.43%;marzo;jueves
AVA;20/03/25;4:38:00 p.m.;8405;BOG;70.17%;marzo;jueves
AVA;20/03/25;5:29:00 p.m.;9343;BOG;91.71%;marzo;jueves
AVA;20/03/25;6:29:00 p.m.;9375;BOG;97.79%;marzo;jueves
AVA;20/03/25;7:07:00 p.m.;8415;BOG;100.00%;marzo;jueves
AVA;20/03/25;8:00:00 p.m.;9261;BOG;72.93%;marzo;jueves
AVA;20/03/25;8:22:00 p.m.;9331;BOG;70.72%;marzo;jueves
AVA;20/03/25;8:56:00 p.m.;9315;BOG;71.27%;marzo;jueves
AVA;20/03/25;9:32:00 p.m.;9569;BOG;37.57%;marzo;jueves
AVA;20/03/25;10:02:00 p.m.;9335;BOG;35.91%;marzo;jueves
AVA;21/03/25;5:05:00 a.m.;9725;BOG;50.83%;marzo;viernes
AVA;21/03/25;6:07:00 a.m.;9245;BOG;76.24%;marzo;viernes
AVA;21/03/25;4:34:00 a.m.;9653;BOG;87.29%;marzo;viernes
AVA;21/03/25;4:58:00 a.m.;8475;BOG;34.81%;marzo;viernes
AVA;21/03/25;6:46:00 a.m.;8435;BOG;62.43%;marzo;viernes
AVA;21/03/25;7:10:00 a.m.;8427;BOG;88.95%;marzo;viernes
AVA;21/03/25;8:20:00 a.m.;9463;BOG;79.01%;marzo;viernes
AVA;21/03/25;8:40:00 a.m.;9243;BOG;33.15%;marzo;viernes
AVA;21/03/25;8:49:00 a.m.;9323;BOG;90.61%;marzo;viernes
AVA;21/03/25;9:05:00 a.m.;9307;BOG;91.16%;marzo;viernes
AVA;21/03/25;10:05:00 a.m.;9557;BOG;96.69%;marzo;viernes
AVA;21/03/25;11:00:00 a.m.;9349;BOG;78.45%;marzo;viernes
AVA;21/03/25;12:00:00 p.m.;9339;BOG;90.61%;marzo;viernes
AVA;21/03/25;2:14:00 p.m.;9337;BOG;101.66%;marzo;viernes
AVA;21/03/25;3:41:00 p.m.;9311;BOG;101.66%;marzo;viernes
AVA;21/03/25;4:37:00 p.m.;9313;BOG;101.66%;marzo;viernes
AVA;21/03/25;4:31:00 p.m.;8405;BOG;101.10%;marzo;viernes
AVA;21/03/25;7:31:00 p.m.;9375;BOG;101.10%;marzo;viernes
AVA;21/03/25;5:21:00 p.m.;9343;BOG;101.66%;marzo;viernes
AVA;21/03/25;7:30:00 p.m.;8415;BOG;101.10%;marzo;viernes
AVA;21/03/25;9:00:00 p.m.;9315;BOG;98.90%;marzo;viernes
AVA;21/03/25;7:41:00 p.m.;9553;BOG;91.00%;marzo;viernes
AVA;21/03/25;7:50:00 p.m.;9261;BOG;98.34%;marzo;viernes
AVA;21/03/25;9:24:00 p.m.;9569;BOG;95.03%;marzo;viernes
AVA;21/03/25;10:05:00 p.m.;9335;BOG;96.13%;marzo;viernes
AVA;22/03/25;6:38:00 a.m.;8435;BOG;63.54%;marzo;sábado
AVA;22/03/25;4:45:00 a.m.;9653;BOG;87.29%;marzo;sábado
AVA;22/03/25;4:56:00 a.m.;9725;BOG;43.65%;marzo;sábado
AVA;22/03/25;6:00:00 a.m.;9245;BOG;75.69%;marzo;sábado
AVA;22/03/25;7:06:00 a.m.;8427;BOG;85.64%;marzo;sábado
AVA;22/03/25;8:29:00 a.m.;9463;BOG;99.45%;marzo;sábado
AVA;22/03/25;9:21:00 a.m.;9307;BOG;101.10%;marzo;sábado
AVA;22/03/25;10:16:00 a.m.;9557;BOG;102.76%;marzo;sábado
AVA;22/03/25;11:12:00 a.m.;9349;BOG;101.66%;marzo;sábado
AVA;22/03/25;11:58:00 a.m.;9339;BOG;98.90%;marzo;sábado
AVA;22/03/25;12:50:00 p.m.;9346;BOG;99.45%;marzo;sábado
AVA;22/03/25;1:47:00 p.m.;9337;BOG;101.66%;marzo;sábado
AVA;22/03/25;2:58:00 p.m.;9309;BOG;98.34%;marzo;sábado
AVA;22/03/25;3:31:00 p.m.;9311;BOG;64.09%;marzo;sábado
AVA;22/03/25;4:39:00 p.m.;9313;BOG;88.95%;marzo;sábado
AVA;22/03/25;4:51:00 p.m.;8405;BOG;98.90%;marzo;sábado
AVA;22/03/25;5:14:00 p.m.;9343;BOG;95.03%;marzo;sábado
AVA;22/03/25;6:23:00 p.m.;9375;BOG;101.10%;marzo;sábado
AVA;22/03/25;7:41:00 p.m.;9261;BOG;78.45%;marzo;sábado
AVA;22/03/25;8:10:00 p.m.;8415;BOG;29.28%;marzo;sábado
AVA;22/03/25;8:17:00 p.m.;9331;BOG;38.12%;marzo;sábado
AVA;22/03/25;8:32:00 p.m.;9315;BOG;58.01%;marzo;sábado
AVA;22/03/25;9:27:00 p.m.;9569;BOG;13.26%;marzo;sábado
AVA;22/03/25;9:52:00 p.m.;9335;BOG;29.28%;marzo;sábado
AVA;23/03/25;4:37:00 a.m.;9653;BOG;98.34%;febrero;domingo
AVA;23/03/25;4:53:00 p.m.;9313;BOG;41.99%;marzo;domingo
AVA;23/03/25;6:42:00 a.m.;8435;BOG;39.78%;marzo;domingo
AVA;23/03/25;7:15:00 a.m.;8427;BOG;33.70%;marzo;domingo
AVA;23/03/25;9:17:00 a.m.;8451;BOG;39.23%;marzo;domingo
AVA;23/03/25;8:14:00 a.m.;9463;BOG;34.81%;marzo;domingo
AVA;23/03/25;8:50:00 a.m.;9323;BOG;78.45%;marzo;domingo
AVA;23/03/25;9:38:00 a.m.;9307;BOG;86.74%;marzo;domingo
AVA;23/03/25;10:02:00 a.m.;9557;BOG;64.64%;marzo;domingo
AVA;23/03/25;11:47:00 a.m.;9339;BOG;85.08%;marzo;domingo
AVA;23/03/25;1:02:00 p.m.;9329;BOG;59.12%;marzo;domingo
